CaseID,ActivityID,Duration,TimeSinceLastEvent,Timestamp,PlannedDuration,PlannedTimestamp,InstanceID
1888,16,469,469,2454,3720,7496,1889
1889,1,2132,2132,2132,3189,3189,1890
1889,2,1217,1217,3349,180,3369,1890
1889,3,560,560,3909,885,4254,1890
1889,2,309,309,4218,20,4274,1890
1889,3,769,769,4987,810,5084,1890
1889,4,2948,2948,7935,6600,11684,1890
1889,13,5,5,7940,267,11951,1890
1889,14,336,336,8276,120,12071,1890
1889,15,725,725,9001,760,12831,1890
1889,16,570,570,9571,385,13216,1890
1890,1,1422,1422,1422,3637,3637,1891
1890,2,2264,2264,3686,90,3727,1891
1890,3,690,690,4376,1040,4767,1891
1890,4,706,706,5082,3780,8547,1891
1890,13,5096,5096,10178,7348,15895,1891
1890,14,2283,2283,12461,90,15985,1891
1890,15,533,533,12994,1035,17020,1891
1890,16,11573,11573,24567,3780,20800,1891
1891,1,1609,1609,1609,2318,2318,1892
1891,2,734,734,2343,90,2408,1892
1891,3,216,216,2559,625,3033,1892
1891,4,6439,6439,8998,3780,6813,1892
1891,13,2725,2725,11723,4027,10840,1892
1891,14,1345,1345,13068,90,10930,1892
1891,15,277,277,13345,625,11555,1892
1891,14,526,526,13871,165,11720,1892
1891,15,630,630,14501,890,12610,1892
1891,16,104,104,14605,3780,16390,1892
1892,1,624,624,624,840,840,1893
1892,2,730,730,1354,360,1200,1893
1892,3,740,740,2094,870,2070,1893
1892,4,21,21,2115,3450,5520,1893
1892,13,66,66,2181,215,5735,1893
1892,14,406,406,2587,300,6035,1893
1892,15,805,805,3392,795,6830,1893
1892,16,1205,1205,4597,1140,7970,1893
1893,1,144,144,144,1815,1815,1894
1893,2,1848,1848,1992,240,2055,1894
1893,3,1142,1142,3134,1140,3195,1894
1893,4,173,173,3307,550,3745,1894
1893,13,1407,1407,4714,7177,10922,1894
1893,14,5837,5837,10551,90,11012,1894
1893,15,875,875,11426,1195,12207,1894
1893,14,348,348,11774,50,12257,1894
1893,15,271,271,12045,585,12842,1894
1893,16,5204,5204,17249,3780,16622,1894
1894,1,1358,1358,1358,1441,1441,1895
1894,2,306,306,1664,240,1681,1895
1894,3,886,886,2550,850,2531,1895
1894,4,7298,7298,9848,3960,6491,1895
1894,13,520,520,10368,1746,8237,1895
1894,14,1242,1242,11610,90,8327,1895
1894,15,1364,1364,12974,1415,9742,1895
1894,16,860,860,13834,3840,13582,1895
1895,1,245,245,245,782,782,1896
1895,2,637,637,882,150,932,1896
1895,3,202,202,1084,115,1047,1896
1895,2,720,720,1804,795,1842,1896
1895,3,738,738,2542,705,2547,1896
1895,4,1019,1019,3561,4230,6777,1896
1895,13,14698,14698,18259,15192,21969,1896
1895,14,543,543,18802,90,22059,1896
1895,15,432,432,19234,700,22759,1896
1895,14,423,423,19657,140,22899,1896
1895,15,551,551,20208,940,23839,1896
1895,16,1080,1080,21288,3780,27619,1896
1896,1,308,308,308,397,397,1897
1896,2,243,243,551,150,547,1897
1896,3,544,544,1095,635,1182,1897
1896,4,230,230,1325,4230,5412,1897
1896,13,4115,4115,5440,4031,9443,1897
1896,14,186,186,5626,330,9773,1897
1896,15,767,767,6393,730,10503,1897
1896,16,1077,1077,7470,550,11053,1897
1897,1,78,78,78,162,162,1898
1897,2,173,173,251,135,297,1898
1897,3,234,234,485,290,587,1898
1897,4,77,77,562,5160,5747,1898
1897,13,782,782,1344,1411,7158,1898
1897,14,819,819,2163,180,7338,1898
1897,15,130,130,2293,205,7543,1898
1897,14,1368,1368,3661,1360,8903,1898
1897,15,105,105,3766,215,9118,1898
1897,16,1121,1121,4887,4140,13258,1898
1898,1,102,102,102,210,210,1899
1898,2,379,379,481,300,510,1899
1898,3,476,476,957,695,1205,1899
1898,4,1624,1624,2581,3960,5165,1899
1898,13,1002,1002,3583,1523,6688,1899
1898,14,569,569,4152,90,6778,1899
1898,15,884,884,5036,1250,8028,1899
1898,14,1017,1017,6053,670,8698,1899
1898,15,508,508,6561,790,9488,1899
1898,16,1106,1106,7667,3780,13268,1899
1899,1,201,201,201,630,630,1900
1899,2,541,541,742,180,810,1900
1899,3,243,243,985,205,1015,1900
1899,4,120,120,1105,2850,3865,1900
1899,13,73,73,1178,1268,5133,1900
1899,14,1382,1382,2560,240,5373,1900
1899,15,193,193,2753,325,5698,1900
1899,14,1079,1079,3832,940,6638,1900
1899,15,799,799,4631,930,7568,1900
1899,16,35748,35748,40379,6990,14558,1900
1900,1,252,252,252,1917,1917,1901
1900,2,1888,1888,2140,240,2157,1901
1900,3,804,804,2944,970,3127,1901
1900,2,860,860,3804,780,3907,1901
1900,3,413,413,4217,510,4417,1901
1900,4,60,60,4277,3960,8377,1901
1900,13,263,263,4540,691,9068,1901
1900,14,579,579,5119,210,9278,1901
1900,15,149,149,5268,255,9533,1901
1900,14,2890,2890,8158,2765,12298,1901
1900,15,703,703,8861,910,13208,1901
1900,16,8030,8030,16891,5160,18368,1901
1901,1,927,927,927,1195,1195,1902
1901,2,439,439,1366,180,1375,1902
1901,3,941,941,2307,930,2305,1902
1901,4,5098,5098,7405,550,2855,1902
1901,13,7668,7668,15073,10088,12943,1902
1901,14,2487,2487,17560,90,13033,1902
1901,15,898,898,18458,1195,14228,1902
1901,14,828,828,19286,560,14788,1902
1901,15,627,627,19913,890,15678,1902
1901,16,60,60,19973,3780,19458,1902
1902,1,1520,1520,1520,1674,1674,1903
1902,2,183,183,1703,90,1764,1903
1902,3,816,816,2519,1105,2869,1903
1902,2,2438,2438,4957,2150,5019,1903
1902,3,418,418,5375,765,5784,1903
1902,4,2329,2329,7704,3780,9564,1903
1902,13,1294,1294,8998,1366,10930,1903
1902,14,324,324,9322,300,11230,1903
1902,15,1572,1572,10894,1320,12550,1903
1902,14,612,612,11506,755,13305,1903
1902,15,587,587,12093,810,14115,1903
1902,16,491,491,12584,3960,18075,1903
1903,1,161,161,161,1370,1370,1904
1903,2,1392,1392,1553,240,1610,1904
1903,3,745,745,2298,780,2390,1904
1903,4,3778,3778,6076,7740,10130,1904
1903,13,481,481,6557,65,10195,1904
1903,14,1139,1139,7696,1620,11815,1904
1903,15,655,655,8351,560,12375,1904
1903,16,1672,1672,10023,3675,16050,1904
1904,1,1626,1626,1626,1892,1892,1905
1904,2,299,299,1925,90,1982,1905
1904,3,1127,1127,3052,1315,3297,1905
1904,4,73,73,3125,3780,7077,1905
1904,13,13288,13288,16413,14167,21244,1905
1904,14,919,919,17332,90,21334,1905
1904,15,1001,1001,18333,1240,22574,1905
1904,14,840,840,19173,605,23179,1905
1904,15,725,725,19898,935,24114,1905
1904,16,824,824,20722,3780,27894,1905
1905,1,175,175,175,789,789,1906
1905,2,715,715,890,150,939,1906
1905,3,144,144,1034,120,1059,1906
1905,2,729,729,1763,745,1804,1906
1905,3,828,828,2591,775,2579,1906
1905,4,95,95,2686,4230,6809,1906
1905,13,703,703,3389,1342,8151,1906
1905,14,671,671,4060,90,8241,1906
1905,15,146,146,4206,535,8776,1906
1905,16,7187,7187,11393,3780,12556,1906
1906,1,15737,15737,15737,16031,16031,1907
1906,2,311,311,16048,90,16121,1907
1906,3,1220,1220,17268,1540,17661,1907
1906,4,80,80,17348,3780,21441,1907
1906,13,26190,26190,43538,26801,48242,1907
1906,14,634,634,44172,90,48332,1907
1906,15,481,481,44653,700,49032,1907
1906,14,1933,1933,46586,1690,50722,1907
1906,15,566,566,47152,950,51672,1907
1906,16,1087,1087,48239,3780,55452,1907
1907,1,11283,11283,11283,11564,11564,1908
1907,2,478,478,11761,240,11804,1908
1907,3,684,684,12445,1045,12849,1908
1907,4,634,634,13079,3960,16809,1908
1907,13,410,410,13489,550,17359,1908
1907,14,201,201,13690,90,17449,1908
1907,15,389,389,14079,690,18139,1908
1907,14,1412,1412,15491,1125,19264,1908
1907,15,479,479,15970,880,20144,1908
1907,16,1901,1901,17871,3780,23924,1908
1908,1,292,292,292,1292,1292,1909
1908,2,1047,1047,1339,90,1382,1909
1908,3,1091,1091,2430,1210,2592,1909
1908,4,392,392,2822,3780,6372,1909
1908,13,3058,3058,5880,4722,11094,1909
1908,14,1693,1693,7573,90,11184,1909
1908,15,505,505,8078,905,12089,1909
1908,16,3431,3431,11509,3840,15929,1909
1909,1,52,52,52,1277,1277,1910
1909,2,1295,1295,1347,165,1442,1910
1909,3,564,564,1911,825,2267,1910
1909,4,366,366,2277,3960,6227,1910
1909,13,3263,3263,5540,3314,9541,1910
1909,14,219,219,5759,240,9781,1910
1909,15,1110,1110,6869,1065,10846,1910
1909,16,5194,5194,12063,550,11396,1910
1910,1,1655,1655,1655,3010,3010,1911
1910,2,1636,1636,3291,300,3310,1911
1910,3,691,691,3982,780,4090,1911
1910,4,1200,1200,5182,1620,5710,1911
1910,13,364,364,5546,490,6200,1911
1910,14,247,247,5793,180,6380,1911
1910,15,164,164,5957,140,6520,1911
1910,16,83,83,6040,2880,9400,1911
1911,1,66,66,66,80,80,1912
1911,2,103,103,169,150,230,1912
1911,3,169,169,338,160,390,1912
1911,4,1088,1088,1426,4200,4590,1912
1911,13,415,415,1841,405,4995,1912
1911,14,115,115,1956,180,5175,1912
1911,15,220,220,2176,260,5435,1912
1911,14,938,938,3114,895,6330,1912
1911,15,191,191,3305,225,6555,1912
1911,16,1355,1355,4660,4740,11295,1912
1912,1,3426,3426,3426,3758,3758,1913
1912,2,705,705,4131,90,3848,1913
1912,3,524,524,4655,815,4663,1913
1912,2,3647,3647,8302,3695,8358,1913
1912,3,1346,1346,9648,1840,10198,1913
1912,4,1544,1544,11192,3780,13978,1913
1912,13,288,288,11480,675,14653,1913
1912,14,676,676,12156,300,14953,1913
1912,15,401,401,12557,405,15358,1913
1912,14,146,146,12703,165,15523,1913
1912,15,516,516,13219,2045,17568,1913
1912,16,3004,3004,16223,2745,20313,1913
1913,1,130,130,130,833,833,1914
1913,2,833,833,963,180,1013,1914
1913,3,162,162,1125,225,1238,1914
1913,4,400,400,1525,4140,5378,1914
1913,13,56,56,1581,1342,6720,1914
1913,14,1321,1321,2902,90,6810,1914
1913,15,1013,1013,3915,1225,8035,1914
1913,16,21,21,3936,3780,11815,1914
1914,1,148,148,148,548,548,1915
1914,2,410,410,558,120,668,1915
1914,3,98,98,656,90,758,1915
1914,2,648,648,1304,595,1353,1915
1914,3,246,246,1550,380,1733,1915
1914,4,129,129,1679,5460,7193,1915
1914,13,882,882,2561,1857,9050,1915
1914,14,1079,1079,3640,150,9200,1915
1914,15,188,188,3828,185,9385,1915
1914,14,734,734,4562,720,10105,1915
1914,15,116,116,4678,125,10230,1915
1914,16,1810,1810,6488,4230,14460,1915
1915,1,1388,1388,1388,1787,1787,1916
1915,2,596,596,1984,240,2027,1916
1915,3,826,826,2810,920,2947,1916
1915,4,104,104,2914,3960,6907,1916
1915,13,106,106,3020,759,7666,1916
1915,14,850,850,3870,240,7906,1916
1915,15,685,685,4555,895,8801,1916
1915,16,59,59,4614,3960,12761,1916
1916,1,624,624,624,1296,1296,1917
1916,2,710,710,1334,90,1386,1917
1916,3,952,952,2286,1250,2636,1917
1916,4,3,3,2289,3780,6416,1917
1916,13,241,241,2530,748,7164,1917
1916,14,807,807,3337,360,7524,1917
1916,15,1017,1017,4354,990,8514,1917
1916,16,1494,1494,5848,550,9064,1917
1917,1,3229,3229,3229,3571,3571,1918
1917,2,371,371,3600,90,3661,1918
1917,3,654,654,4254,795,4456,1918
1917,2,649,649,4903,460,4916,1918
1917,3,1625,1625,6528,1885,6801,1918
1917,4,909,909,7437,3780,10581,1918
1917,13,123,123,7560,191,10772,1918
1917,14,164,164,7724,150,10922,1918
1917,15,630,630,8354,620,11542,1918
1917,16,619,619,8973,4200,15742,1918
1918,1,14,14,14,204,204,1919
1918,2,223,223,237,90,294,1919
1918,3,707,707,944,995,1289,1919
1918,4,1685,1685,2629,3780,5069,1919
1918,13,152,152,2781,1038,6107,1919
1918,14,1094,1094,3875,240,6347,1919
1918,15,585,585,4460,930,7277,1919
1918,16,30,30,4490,3780,11057,1919
1919,1,1458,1458,1458,1798,1798,1920
1919,2,458,458,1916,180,1978,1920
1919,3,791,791,2707,970,2948,1920
1919,2,272,272,2979,80,3028,1920
1919,3,460,460,3439,610,3638,1920
1919,4,3434,3434,6873,6960,10598,1920
1919,13,548,548,7421,1005,11603,1920
1919,14,601,601,8022,180,11783,1920
1919,15,638,638,8660,615,12398,1920
1919,16,684,684,9344,4140,16538,1920
1920,1,71,71,71,511,511,1921
1920,2,656,656,727,240,751,1921
1920,3,652,652,1379,895,1646,1921
1920,4,993,993,2372,3960,5606,1921
1920,13,1427,1427,3799,1380,6986,1921
1920,14,225,225,4024,300,7286,1921
1920,15,793,793,4817,965,8251,1921
1920,16,950,950,5767,4080,12331,1921
1921,1,30,30,30,405,405,1922
1921,2,1014,1014,1044,695,1100,1922
1921,3,324,324,1368,255,1355,1922
1921,4,171,171,1539,2880,4235,1922
1921,13,135,135,1674,1046,5281,1922
1921,14,1151,1151,2825,300,5581,1922
1921,15,200,200,3025,315,5896,1922
1921,14,2041,2041,5066,1910,7806,1922
1921,15,884,884,5950,945,8751,1922
1921,16,796,796,6746,5160,13911,1922
1922,1,3169,3169,3169,4267,4267,1923
1922,2,1313,1313,4482,240,4507,1923
1922,3,1285,1285,5767,1040,5547,1923
1922,4,404,404,6171,3960,9507,1923
1922,13,50,50,6221,22,9529,1923
1922,14,92,92,6313,180,9709,1923
1922,15,122,122,6435,265,9974,1923
1922,14,582,582,7017,410,10384,1923
1922,15,215,215,7232,265,10649,1923
1922,16,137,137,7369,5100,15749,1923
1923,1,1699,1699,1699,1871,1871,1924
1923,2,250,250,1949,90,1961,1924
1923,3,529,529,2478,860,2821,1924
1923,4,209,209,2687,3780,6601,1924
1923,13,460,460,3147,1143,7744,1924
1923,14,711,711,3858,90,7834,1924
1923,15,207,207,4065,625,8459,1924
1923,16,4705,4705,8770,3780,12239,1924
1924,1,999,999,999,2806,2806,1925
1924,2,1927,1927,2926,180,2986,1925
1924,3,868,868,3794,860,3846,1925
1924,4,12282,12282,16076,6680,10526,1925
1924,13,186,186,16262,940,11466,1925
1924,14,895,895,17157,180,11646,1925
1924,15,458,458,17615,610,12256,1925
1924,16,5079,5079,22694,6960,19216,1925
1925,1,638,638,638,1364,1364,1926
1925,2,1006,1006,1644,330,1694,1926
1925,3,996,996,2640,5001,6695,1926
1925,4,1709,1709,4349,2074,8769,1926
1925,13,1194,1194,5543,1247,10016,1926
1925,14,897,897,6440,780,10796,1926
1925,15,1238,1238,7678,1350,12146,1926
1925,16,14785,14785,22463,550,12696,1926
1926,1,75,75,75,1068,1068,1927
1926,2,1178,1178,1253,240,1308,1927
1926,3,800,800,2053,930,2238,1927
1926,4,14422,14422,16475,6990,9228,1927
1926,13,72,72,16547,475,9703,1927
1926,14,433,433,16980,90,9793,1927
1926,15,2064,2064,19044,1850,11643,1927
1926,16,773,773,19817,3780,15423,1927
1927,1,60,60,60,95,95,1928
1927,2,170,170,230,180,275,1928
1927,3,115,115,345,260,535,1928
1927,2,581,581,926,435,970,1928
1927,3,112,112,1038,200,1170,1928
1927,4,82,82,1120,9915,11085,1928
1927,13,204,204,1324,276,11361,1928
1927,14,192,192,1516,180,11541,1928
1927,15,432,432,1948,600,12141,1928
1927,14,891,891,2839,685,12826,1928
1927,15,1018,1018,3857,1162,13988,1928
1927,16,442,442,4299,473,14461,1928
1928,1,163,163,163,293,293,1929
1928,2,342,342,505,270,563,1929
1928,3,489,489,994,735,1298,1929
1928,2,2592,2592,3586,2345,3643,1929
1928,3,325,325,3911,255,3898,1929
1928,4,1196,1196,5107,5160,9058,1929
1928,13,267,267,5374,360,9418,1929
1928,14,183,183,5557,150,9568,1929
1928,15,682,682,6239,630,10198,1929
1928,14,768,768,7007,810,11008,1929
1928,15,694,694,7701,655,11663,1929
1928,16,1176,1176,8877,2880,14543,1929
1929,1,607,607,607,1109,1109,1930
1929,2,684,684,1291,240,1349,1930
1929,3,161,161,1452,350,1699,1930
1929,4,991,991,2443,4020,5719,1930
1929,13,417,417,2860,1305,7024,1930
1929,14,925,925,3785,90,7114,1930
1929,15,1013,1013,4798,1200,8314,1930
1929,14,1361,1361,6159,1165,9479,1930
1929,15,782,782,6941,1060,10539,1930
1929,16,132,132,7073,3780,14319,1930
1930,1,152,152,152,1383,1383,1931
1930,2,1454,1454,1606,240,1623,1931
1930,3,674,674,2280,760,2383,1931
1930,4,2543,2543,4823,7740,10123,1931
1930,13,282,282,5105,294,10417,1931
1930,14,246,246,5351,300,10717,1931
1930,15,684,684,6035,820,11537,1931
1930,14,2638,2638,8673,2490,14027,1931
1930,15,218,218,8891,390,14417,1931
1930,16,349,349,9240,5400,19817,1931
1931,1,72,72,72,928,928,1932
1931,2,1075,1075,1147,240,1168,1932
1931,3,1540,1540,2687,1040,2208,1932
1931,2,421,421,3108,930,3138,1932
1931,3,1059,1059,4167,1560,4698,1932
1931,4,159,159,4326,3960,8658,1932
1931,13,640,640,4966,1125,9783,1932
1931,14,589,589,5555,150,9933,1932
1931,15,185,185,5740,120,10053,1932
1931,14,601,601,6341,665,10718,1932
1931,15,486,486,6827,465,11183,1932
1931,16,2889,2889,9716,5760,16943,1932
1932,1,801,801,801,1173,1173,1933
1932,2,431,431,1232,90,1263,1933
1932,3,966,966,2198,1240,2503,1933
1932,4,7,7,2205,3780,6283,1933
1932,13,835,835,3040,1412,7695,1933
1932,14,639,639,3679,90,7785,1933
1932,15,212,212,3891,695,8480,1933
1932,16,8679,8679,12570,3780,12260,1933
1933,1,111,111,111,1035,1035,1934
1933,2,1118,1118,1229,240,1275,1934
1933,3,865,865,2094,1020,2295,1934
1933,4,4459,4459,6553,4680,6975,1934
1933,13,1972,1972,8525,2181,9156,1934
1933,14,266,266,8791,90,9246,1934
1933,15,492,492,9283,820,10066,1934
1933,14,577,577,9860,260,10326,1934
1933,15,544,544,10404,805,11131,1934
1933,16,29340,29340,39744,3780,14911,1934
1934,1,20,20,20,90,90,1935
1934,2,163,163,183,150,240,1935
1934,3,196,196,379,130,370,1935
1934,4,104,104,483,2850,3220,1935
1934,13,191,191,674,150,3370,1935
1934,14,59,59,733,155,3525,1935
1934,15,175,175,908,100,3625,1935
1934,16,7,7,915,2880,6505,1935
1935,1,141,141,141,380,380,1936
1935,2,734,734,875,540,920,1936
1935,3,171,171,1046,395,1315,1936
1935,4,204,204,1250,1590,2905,1936
1935,13,230,230,1480,1310,4215,1936
1935,14,1336,1336,2816,300,4515,1936
1935,15,642,642,3458,805,5320,1936
1935,16,327,327,3785,2940,8260,1936
1936,1,516,516,516,1126,1126,1937
1936,2,641,641,1157,90,1216,1937
1936,3,232,232,1389,625,1841,1937
1936,4,4707,4707,6096,3780,5621,1937
1936,13,211,211,6307,517,6138,1937
1936,14,397,397,6704,180,6318,1937
1936,15,1397,1397,8101,1280,7598,1937
1936,14,410,410,8511,475,8073,1937
1936,15,758,758,9269,920,8993,1937
1936,16,1473,1473,10742,1175,10168,1937
1937,1,420,420,420,1249,1249,1938
1937,2,907,907,1327,90,1339,1938
1937,3,459,459,1786,855,2194,1938
1937,4,389,389,2175,3780,5974,1938
1937,13,2752,2752,4927,4342,10316,1938
1937,14,1678,1678,6605,90,10406,1938
1937,15,671,671,7276,1080,11486,1938
1937,16,10363,10363,17639,3780,15266,1938
1938,1,92,92,92,119,119,1939
1938,2,169,169,261,180,299,1939
1938,3,91,91,352,205,504,1939
1938,4,194,194,546,4140,4644,1939
1938,13,1005,1005,1551,1808,6452,1939
1938,14,943,943,2494,90,6542,1939
1938,15,1273,1273,3767,1415,7957,1939
1938,14,663,663,4430,595,8552,1939
1938,15,582,582,5012,940,9492,1939
1938,16,866,866,5878,3780,13272,1939
1939,1,222,222,222,454,454,1940
1939,2,332,332,554,150,604,1940
1939,3,106,106,660,125,729,1940
1939,2,987,987,1647,955,1684,1940
1939,3,611,611,2258,690,2374,1940
1939,4,1281,1281,3539,4230,6604,1940
1939,13,635,635,4174,295,6899,1940
1939,14,211,211,4385,600,7499,1940
1939,15,243,243,4628,420,7919,1940
1939,14,1339,1339,5967,1170,9089,1940
1939,15,300,300,6267,1620,10709,1940
1939,16,4347,4347,10614,2740,13449,1940
1940,1,53,53,53,153,153,1941
1940,2,310,310,363,240,393,1941
1940,3,153,153,516,215,608,1941
1940,4,367,367,883,4890,5498,1941
1940,13,423,423,1306,1490,6988,1941
1940,14,1263,1263,2569,240,7228,1941
1940,15,781,781,3350,1035,8263,1941
1940,16,1103,1103,4453,3960,12223,1941
1941,1,88,88,88,1698,1698,1942
1941,2,1802,1802,1890,240,1938,1942
1941,3,536,536,2426,630,2568,1942
1941,4,672,672,3098,6360,8928,1942
1941,13,302,302,3400,1070,9998,1942
1941,14,1027,1027,4427,300,10298,1942
1941,15,208,208,4635,315,10613,1942
1941,14,535,535,5170,400,11013,1942
1941,15,931,931,6101,2250,13263,1942
1941,16,1032,1032,7133,2595,15858,1942
1942,1,355,355,355,425,425,1943
1942,2,323,323,678,300,725,1943
1942,3,716,716,1394,1025,1750,1943
1942,2,367,367,1761,60,1810,1943
1942,3,562,562,2323,375,2185,1943
1942,4,5007,5007,7330,1140,3325,1943
1942,13,240,240,7570,450,3775,1943
1942,14,406,406,7976,245,4020,1943
1942,15,606,606,8582,525,4545,1943
1942,16,210,210,8792,2880,7425,1943
1943,1,260,260,260,349,349,1944
1943,2,203,203,463,90,439,1944
1943,3,408,408,871,850,1289,1944
1943,4,1198,1198,2069,3780,5069,1944
1943,13,4444,4444,6513,4997,10066,1944
1943,14,663,663,7176,180,10246,1944
1943,15,1008,1008,8184,1015,11261,1944
1943,16,1744,1744,9928,550,11811,1944
1944,1,183,183,183,655,655,1945
1944,2,670,670,853,240,895,1945
1944,3,193,193,1046,285,1180,1945
1944,4,2932,2932,3978,5160,6340,1945
1944,13,1902,1902,5880,2418,8758,1945
1944,14,756,756,6636,300,9058,1945
1944,15,239,239,6875,285,9343,1945
1944,14,1422,1422,8297,1360,10703,1945
1944,15,678,678,8975,740,11443,1945
1944,16,7901,7901,16876,5100,16543,1945
1945,1,15,15,15,770,770,1946
1945,2,936,936,951,240,1010,1946
1945,3,289,289,1240,300,1310,1946
1945,4,70,70,1310,5100,6410,1946
1945,13,35082,35082,36392,37184,43594,1946
1945,14,2211,2211,38603,90,43684,1946
1945,15,1065,1065,39668,1365,45049,1946
1945,14,363,363,40031,142,45191,1946
1945,15,366,366,40397,786,45977,1946
1945,16,410,410,40807,3780,49757,1946
1946,1,646,646,646,665,665,1947
1946,2,129,129,775,170,835,1947
1946,3,490,490,1265,465,1300,1947
1946,2,1216,1216,2481,1210,2510,1947
1946,3,773,773,3254,920,3430,1947
1946,4,1158,1158,4412,1175,4605,1947
1946,13,1216,1216,5628,2036,6641,1947
1946,14,2020,2020,7648,1260,7901,1947
1946,15,422,422,8070,400,8301,1947
1946,16,8599,8599,16669,425,8726,1947
1947,1,4421,4421,4421,4557,4557,1948
1947,2,308,308,4729,90,4647,1948
1947,3,1027,1027,5756,1395,6042,1948
1947,4,1076,1076,6832,3780,9822,1948
1947,13,408,408,7240,1680,11502,1948
1947,14,2389,2389,9629,90,11592,1948
1947,15,1137,1137,10766,1375,12967,1948
1947,14,314,314,11080,1155,14122,1948
1947,15,590,590,11670,935,15057,1948
1947,16,120,120,11790,3780,18837,1948
1948,1,1040,1040,1040,1595,1595,1949
1948,2,1135,1135,2175,640,2235,1949
1948,3,832,832,3007,1100,3335,1949
1948,2,1993,1993,5000,1545,4880,1949
1948,3,1500,1500,6500,1940,6820,1949
1948,4,1805,1805,8305,1390,8210,1949
1948,13,1596,1596,9901,342,8552,1949
1948,14,277,277,10178,240,8792,1949
1948,15,5133,5133,15311,1621,10413,1949
1948,14,1410,1410,16721,4780,15193,1949
1948,15,613,613,17334,800,15993,1949
1948,16,1612,1612,18946,840,16833,1949
1949,1,57,57,57,222,222,1950
1949,2,354,354,411,240,462,1950
1949,3,703,703,1114,850,1312,1950
1949,4,408,408,1522,5220,6532,1950
1949,13,1982,1982,3504,1915,8447,1950
1949,14,230,230,3734,300,8747,1950
1949,15,935,935,4669,840,9587,1950
1949,14,313,313,4982,465,10052,1950
1949,15,1147,1147,6129,1260,11312,1950
1949,16,14853,14853,20982,4020,15332,1950
1950,1,135,135,135,485,485,1951
1950,2,729,729,864,420,905,1951
1950,3,907,907,1771,890,1795,1951
1950,4,284,284,2055,550,2345,1951
1950,13,203,203,2258,431,2776,1951
1950,14,448,448,2706,270,3046,1951
1950,15,1161,1161,3867,1120,4166,1951
1950,16,4066,4066,7933,335,4501,1951
1951,1,645,645,645,680,680,1952
1951,2,149,149,794,150,830,1952
1951,3,563,563,1357,721,1551,1952
1951,2,1657,1657,3014,1510,3061,1952
1951,3,802,802,3816,930,3991,1952
1951,4,3293,3293,7109,6990,10981,1952
1951,13,62,62,7171,303,11284,1952
1951,14,416,416,7587,240,11524,1952
1951,15,827,827,8414,975,12499,1952
1951,14,1275,1275,9689,1100,13599,1952
1951,15,187,187,9876,225,13824,1952
1951,16,1739,1739,11615,4740,18564,1952
1952,1,77,77,77,1022,1022,1953
1952,2,1128,1128,1205,240,1262,1953
1952,3,868,868,2073,890,2152,1953
1952,4,11830,11830,13903,5220,7372,1953
1952,13,512,512,14415,493,7865,1953
1952,14,149,149,14564,220,8085,1953
1952,15,1082,1082,15646,1080,9165,1953
1952,14,757,757,16403,795,9960,1953
1952,15,651,651,17054,606,10566,1953
1952,16,193,193,17247,414,10980,1953
1953,1,73,73,73,832,832,1954
1953,2,947,947,1020,240,1072,1954
1953,3,554,554,1574,740,1812,1954
1953,4,9378,9378,10952,5100,6912,1954
1953,13,1053,1053,12005,2244,9156,1954
1953,14,1215,1215,13220,90,9246,1954
1953,15,786,786,14006,805,10051,1954
1953,14,6003,6003,20009,5580,15631,1954
1953,15,1870,1870,21879,1830,17461,1954
1953,16,510,510,22389,3780,21241,1954
1954,1,68,68,68,102,102,1955
1954,2,139,139,207,150,252,1955
1954,3,211,211,418,455,707,1955
1954,4,1071,1071,1489,3900,4607,1955
1954,13,153,153,1642,1539,6146,1955
1954,14,1424,1424,3066,90,6236,1955
1954,15,980,980,4046,1230,7466,1955
1954,16,146,146,4192,3780,11246,1955
1955,1,2698,2698,2698,2856,2856,1956
1955,2,358,358,3056,240,3096,1956
1955,3,831,831,3887,855,3951,1956
1955,4,356,356,4243,3960,7911,1956
1955,13,24,24,4267,140,8051,1956
1955,14,322,322,4589,240,8291,1956
1955,15,665,665,5254,865,9156,1956
1955,16,2673,2673,7927,3960,13116,1956
1956,1,1802,1802,1802,1665,1665,1957
1956,2,126,126,1928,300,1965,1957
1956,3,566,566,2494,880,2845,1957
1956,4,142,142,2636,2940,5785,1957
1956,13,225,225,2861,776,6561,1957
1956,14,701,701,3562,240,6801,1957
1956,15,395,395,3957,845,7646,1957
1956,16,529,529,4486,3720,11366,1957
1957,1,319,319,319,1486,1486,1958
1957,2,1412,1412,1731,300,1786,1958
1957,3,1115,1115,2846,1275,3061,1958
1957,2,1154,1154,4000,1065,4126,1958
1957,3,368,368,4368,510,4636,1958
1957,4,63,63,4431,3960,8596,1958
1957,13,2982,2982,7413,3293,11889,1958
1957,14,371,371,7784,90,11979,1958
1957,15,534,534,8318,1015,12994,1958
1957,16,2764,2764,11082,3780,16774,1958
1958,1,167,167,167,285,285,1959
1958,2,235,235,402,150,435,1959
1958,3,93,93,495,115,550,1959
1958,4,3591,3591,4086,4230,4780,1959
1958,13,345,345,4431,445,5225,1959
1958,14,156,156,4587,120,5345,1959
1958,15,157,157,4744,125,5470,1959
1958,16,699,699,5443,2880,8350,1959
1959,1,984,984,984,1157,1157,1960
1959,2,369,369,1353,240,1397,1960
1959,3,778,778,2131,915,2312,1960
