CaseID,ActivityID,Duration,TimeSinceLastEvent,Timestamp
2190,1,578,3,578
2190,2,299,299,877
2190,10,1162,351,1228
2190,3,389,38,1266
2190,6,812,121,1387
2190,7,386,386,1773
2190,11,910,365,2138
2190,4,969,97,2235
2190,12,301,204,2439
2190,8,1757,1091,3530
2190,13,2014,2014,5544
2190,14,209,209,5753
2190,15,409,409,6162
2190,14,673,673,6835
2190,15,547,547,7382
2190,16,23640,23640,31022
2191,5,247,247,247
2191,6,574,574,821
2191,7,1504,1504,2325
2191,8,1265,1265,3590
2191,1,19207,15617,19207
2191,2,971,971,20178
2191,3,496,496,20674
2191,2,495,495,21169
2191,3,1428,1428,22597
2191,4,4267,4267,26864
2191,13,469,469,27333
2191,14,1331,1331,28664
2191,15,1687,1687,30351
2191,14,1402,1402,31753
2191,15,407,407,32160
2191,16,1279,1279,33439
2192,1,1,1,1
2192,2,304,304,305
2192,3,790,790,1095
2192,2,1213,1213,2308
2192,3,129,129,2437
2192,4,4519,4519,6956
2192,13,279,279,7235
2192,14,603,603,7838
2192,15,115,115,7953
2192,14,353,353,8306
2192,15,122,122,8428
2192,16,1100,1100,9528
2193,1,80,80,80
2193,5,322,242,322
2193,6,660,660,982
2193,7,175,175,1157
2193,2,1144,67,1224
2193,6,431,364,1588
2193,3,814,450,2038
2193,4,197,197,2235
2193,7,736,89,2324
2193,8,1220,1220,3544
2193,13,2196,2196,5740
2193,14,212,212,5952
2193,15,505,505,6457
2193,14,865,865,7322
2193,15,910,910,8232
2193,16,163,163,8395
2194,5,594,594,594
2194,6,697,697,1291
2194,7,952,952,2243
2194,8,5,5,2248
2194,9,36951,34703,36951
2194,1,37086,135,37086
2194,2,938,938,38024
2194,10,1087,14,38038
2194,3,1023,1009,39047
2194,11,1061,52,39099
2194,12,5,5,39104
2194,4,634,577,39681
2194,13,3632,3632,43313
2194,14,1186,1186,44499
2194,15,327,327,44826
2194,16,3078,3078,47904
2195,1,777,777,777
2195,5,835,58,835
2195,2,852,794,1629
2195,6,831,37,1666
2195,3,650,613,2279
2195,7,1843,1230,3509
2195,4,1458,228,3737
2195,8,312,84,3821
2195,13,587,587,4408
2195,14,1058,1058,5466
2195,15,533,533,5999
2195,16,967,967,6966
2196,9,52,52,52
2196,5,58,6,58
2196,6,942,942,1000
2196,10,1006,58,1058
2196,1,1265,207,1265
2196,7,313,48,1313
2196,2,384,336,1649
2196,11,593,2,1651
2196,3,558,556,2207
2196,2,1542,1542,3749
2196,3,224,224,3973
2196,8,5715,3055,7028
2196,12,6782,1405,8433
2196,4,17380,12920,21353
2196,13,4,4,21357
2196,14,309,309,21666
2196,15,48,48,21714
2196,14,1096,1096,22810
2196,15,485,485,23295
2196,16,3949,3949,27244
2197,1,517,517,517
2197,2,448,448,965
2197,3,528,528,1493
2197,4,423,423,1916
2197,13,677,677,2593
2197,14,840,840,3433
2197,15,637,637,4070
2197,14,1022,1022,5092
2197,15,241,241,5333
2197,16,800,800,6133
2198,1,46,46,46
2198,5,72,26,72
2198,6,140,140,212
2198,7,188,188,400
2198,2,369,15,415
2198,8,165,150,565
2198,3,222,72,637
2198,4,1470,1470,2107
2198,13,771,771,2878
2198,14,1744,1744,4622
2198,15,622,622,5244
2198,14,309,309,5553
2198,15,631,631,6184
2198,16,2593,2593,8777
2199,9,68,68,68
2199,1,86,18,86
2199,5,110,24,110
2199,2,388,364,474
2199,10,491,85,559
2199,11,311,311,870
2199,3,446,50,920
2199,6,956,146,1066
2199,4,231,85,1151
2199,7,120,35,1186
2199,12,329,13,1199
2199,8,389,376,1575
2199,13,400,400,1975
2199,14,514,514,2489
2199,15,174,174,2663
2199,14,751,751,3414
2199,15,738,738,4152
2199,16,1110,1110,5262
2200,1,52,52,52
2200,2,631,631,683
2200,3,630,630,1313
2200,4,105,105,1418
2200,13,1607,1607,3025
2200,14,913,913,3938
2200,15,490,490,4428
2200,14,1584,1584,6012
2200,15,513,513,6525
2200,16,19260,19260,25785
2201,5,1020,1020,1020
2201,6,912,912,1932
2201,7,647,647,2579
2201,1,2654,75,2654
2201,2,431,431,3085
2201,3,758,758,3843
2201,8,3272,2008,5851
2201,2,3006,998,6849
2201,3,2513,2513,9362
2201,4,5625,5625,14987
2201,13,209,209,15196
2201,14,900,900,16096
2201,15,139,139,16235
2201,14,345,345,16580
2201,15,692,692,17272
2201,16,842,842,18114
2202,1,197,197,197
2202,2,187,187,384
2202,3,145,145,529
2202,2,746,746,1275
2202,3,655,655,1930
2202,4,2020,2020,3950
2202,13,327,327,4277
2202,14,202,202,4479
2202,15,1698,1698,6177
2202,16,441,441,6618
2203,1,29,29,29
2203,9,44,15,44
2203,2,144,129,173
2203,10,154,25,198
2203,3,274,249,447
2203,11,297,48,495
2203,12,51,51,546
2203,4,550,451,997
2203,5,1806,809,1806
2203,6,1049,1049,2855
2203,7,923,923,3778
2203,6,714,714,4492
2203,7,690,690,5182
2203,8,958,958,6140
2203,13,3278,3278,9418
2203,14,1377,1377,10795
2203,15,978,978,11773
2203,14,844,844,12617
2203,15,907,907,13524
2203,16,427,427,13951
2204,5,781,781,781
2204,1,1087,306,1087
2204,2,170,170,1257
2204,6,805,329,1586
2204,3,470,141,1727
2204,4,413,413,2140
2204,7,898,344,2484
2204,8,429,429,2913
2204,13,1123,1123,4036
2204,14,640,640,4676
2204,15,877,877,5553
2204,16,34750,34750,40303
2205,1,491,491,491
2205,5,516,25,516
2205,2,265,240,756
2205,6,880,640,1396
2205,7,1111,1111,2507
2205,6,1796,1796,4303
2205,3,3719,172,4475
2205,7,984,812,5287
2205,8,12,12,5299
2205,2,2765,1941,7240
2205,3,1154,1154,8394
2205,4,3,3,8397
2205,13,668,668,9065
2205,14,806,806,9871
2205,15,967,967,10838
2205,16,723,723,11561
2206,1,203,203,203
2206,9,246,43,246
2206,2,236,193,439
2206,5,763,324,763
2206,3,361,37,800
2206,10,648,94,894
2206,11,356,356,1250
2206,6,660,173,1423
2206,7,383,383,1806
2206,4,1439,433,2239
2206,12,1027,38,2277
2206,8,1824,1353,3630
2206,13,600,600,4230
2206,14,728,728,4958
2206,15,941,941,5899
2206,16,1006,1006,6905
2207,9,570,570,570
2207,10,464,464,1034
2207,11,649,649,1683
2207,12,147,147,1830
2207,5,2782,952,2782
2207,6,1,1,2783
2207,7,773,773,3556
2207,8,799,799,4355
2207,1,20733,16378,20733
2207,2,861,861,21594
2207,3,737,737,22331
2207,4,37371,37371,59702
2207,13,64,64,59766
2207,14,885,885,60651
2207,15,985,985,61636
2207,16,3844,3844,65480
2208,1,2007,2007,2007
2208,2,949,949,2956
2208,3,292,292,3248
2208,4,2514,2514,5762
2208,13,2059,2059,7821
2208,14,277,277,8098
2208,15,856,856,8954
2208,14,2454,2454,11408
2208,15,1050,1050,12458
2208,16,2301,2301,14759
2209,5,369,369,369
2209,6,795,795,1164
2209,7,164,164,1328
2209,1,2174,846,2174
2209,2,343,343,2517
2209,6,1512,323,2840
2209,3,484,161,3001
2209,7,673,512,3513
2209,2,921,409,3922
2209,8,486,77,3999
2209,3,1124,1047,5046
2209,4,1264,1264,6310
2209,13,35974,35974,42284
2209,14,374,374,42658
2209,15,1284,1284,43942
2209,16,24,24,43966
2210,1,171,171,171
2210,2,485,485,656
2210,3,854,854,1510
2210,2,745,745,2255
2210,3,195,195,2450
2210,4,186,186,2636
2210,13,337,337,2973
2210,14,290,290,3263
2210,15,677,677,3940
2210,16,3141,3141,7081
2211,1,1716,1716,1716
2211,2,2327,2327,4043
2211,3,518,518,4561
2211,4,1515,1515,6076
2211,13,4516,4516,10592
2211,14,278,278,10870
2211,15,270,270,11140
2211,16,2519,2519,13659
2212,1,135,135,135
2212,2,375,375,510
2212,3,297,297,807
2212,2,969,969,1776
2212,3,798,798,2574
2212,4,131,131,2705
2212,5,14889,12184,14889
2212,6,293,293,15182
2212,7,687,687,15869
2212,8,65,65,15934
2212,13,13,13,15947
2212,14,420,420,16367
2212,15,792,792,17159
2212,14,586,586,17745
2212,15,711,711,18456
2212,16,858,858,19314
2213,1,41,41,41
2213,5,116,75,116
2213,6,320,320,436
2213,7,187,187,623
2213,2,1332,750,1373
2213,6,1254,504,1877
2213,3,541,37,1914
2213,4,295,295,2209
2213,7,587,255,2464
2213,8,250,250,2714
2213,13,542,542,3256
2213,14,902,902,4158
2213,15,478,478,4636
2213,14,1956,1956,6592
2213,15,865,865,7457
2213,16,8874,8874,16331
2214,1,195,195,195
2214,5,1442,1247,1442
2214,2,1391,144,1586
2214,6,556,412,1998
2214,3,653,241,2239
2214,4,77,77,2316
2214,7,513,195,2511
2214,8,200,200,2711
2214,13,377,377,3088
2214,14,483,483,3571
2214,15,395,395,3966
2214,16,2998,2998,6964
2215,5,11,11,11
2215,1,268,257,268
2215,2,185,185,453
2215,3,250,250,703
2215,6,1120,428,1131
2215,7,745,745,1876
2215,4,1204,31,1907
2215,6,1664,1633,3540
2215,7,784,784,4324
2215,8,243,243,4567
2215,13,441,441,5008
2215,14,101,101,5109
2215,15,105,105,5214
2215,14,697,697,5911
2215,15,119,119,6030
2215,16,317,317,6347
2216,9,33,33,33
2216,1,428,395,428
2216,2,231,231,659
2216,3,400,400,1059
2216,10,1274,248,1307
2216,11,815,815,2122
2216,12,43,43,2165
2216,4,1382,276,2441
2216,5,5601,3160,5601
2216,6,591,591,6192
2216,7,1291,1291,7483
2216,6,132,132,7615
2216,7,1542,1542,9157
2216,8,1875,1875,11032
2216,13,2810,2810,13842
2216,14,874,874,14716
2216,15,945,945,15661
2216,14,1276,1276,16937
2216,15,436,436,17373
2216,16,931,931,18304
2217,5,466,466,466
2217,1,559,93,559
2217,2,179,179,738
2217,6,675,403,1141
2217,7,169,169,1310
2217,3,892,320,1630
2217,6,404,84,1714
2217,2,464,380,2094
2217,7,608,228,2322
2217,9,2358,36,2358
2217,3,668,404,2762
2217,4,173,173,2935
2217,10,590,13,2948
2217,8,1606,980,3928
2217,11,1146,166,4094
2217,12,5173,5173,9267
2217,13,303,303,9570
2217,14,1855,1855,11425
2217,15,910,910,12335
2217,16,8114,8114,20449
2218,1,859,859,859
2218,2,515,515,1374
2218,5,2054,680,2054
2218,3,901,221,2275
2218,6,630,409,2684
2218,7,1022,1022,3706
2218,4,1473,42,3748
2218,8,1206,1164,4912
2218,13,174,174,5086
2218,14,357,357,5443
2218,15,1122,1122,6565
2218,16,2174,2174,8739
2219,1,168,168,168
2219,2,283,283,451
2219,3,915,915,1366
2219,4,135,135,1501
2219,13,1204,1204,2705
2219,14,618,618,3323
2219,15,941,941,4264
2219,14,982,982,5246
2219,15,511,511,5757
2219,16,797,797,6554
2220,9,31,31,31
2220,1,47,16,47
2220,2,1113,1113,1160
2220,10,1216,87,1247
2220,3,489,402,1649
2220,11,460,58,1707
2220,4,985,927,2634
2220,12,2334,1407,4041
2220,5,16041,12000,16041
2220,6,1366,1366,17407
2220,7,1293,1293,18700
2220,8,635,635,19335
2220,13,1055,1055,20390
2220,14,1177,1177,21567
2220,15,597,597,22164
2220,14,765,765,22929
2220,15,1321,1321,24250
2220,16,2837,2837,27087
2221,1,1112,1112,1112
2221,2,345,345,1457
2221,3,704,704,2161
2221,2,267,267,2428
2221,3,108,108,2536
2221,4,1080,1080,3616
2221,13,114,114,3730
2221,14,873,873,4603
2221,15,159,159,4762
2221,14,525,525,5287
2221,15,547,547,5834
2221,16,255,255,6089
2222,9,495,495,495
2222,10,75,75,570
2222,11,397,397,967
2222,10,714,714,1681
2222,11,798,798,2479
2222,1,2841,362,2841
2222,2,689,689,3530
2222,3,798,798,4328
2222,12,3162,1313,5641
2222,4,4306,2993,8634
2222,5,11568,2934,11568
2222,6,223,223,11791
2222,7,946,946,12737
2222,8,1509,1509,14246
2222,13,989,989,15235
2222,14,847,847,16082
2222,15,762,762,16844
2222,16,4233,4233,21077
2223,9,133,133,133
2223,5,211,78,211
2223,1,676,465,676
2223,10,839,296,972
2223,11,120,120,1092
2223,6,1142,261,1353
2223,2,727,50,1403
2223,10,584,273,1676
2223,3,373,100,1776
2223,11,688,588,2364
2223,7,1048,37,2401
2223,12,137,100,2501
2223,8,151,51,2552
2223,4,1669,893,3445
2223,13,1130,1130,4575
2223,14,953,953,5528
2223,15,975,975,6503
2223,14,1330,1330,7833
2223,15,395,395,8228
2223,14,916,916,9144
2223,15,724,724,9868
2223,16,42,42,9910
2224,1,1875,1875,1875
2224,2,188,188,2063
2224,3,746,746,2809
2224,2,286,286,3095
2224,3,1126,1126,4221
2224,4,2899,2899,7120
2224,13,145,145,7265
2224,14,819,819,8084
2224,15,282,282,8366
2224,14,374,374,8740
2224,15,585,585,9325
2224,16,2013,2013,11338
2225,9,286,286,286
2225,5,308,22,308
2225,1,537,229,537
2225,6,368,139,676
2225,2,707,568,1244
2225,10,979,21,1265
2225,7,760,171,1436
2225,8,530,530,1966
2225,3,966,244,2210
2225,2,198,198,2408
2225,3,100,100,2508
2225,11,1495,252,2760
2225,10,88,88,2848
2225,11,651,651,3499
2225,12,2210,2210,5709
2225,4,4796,1595,7304
2225,13,1225,1225,8529
2225,14,592,592,9121
2225,15,331,331,9452
2225,16,8838,8838,18290
2226,1,82,82,82
2226,2,106,106,188
2226,3,125,125,313
2226,4,273,273,586
2226,13,675,675,1261
2226,14,493,493,1754
2226,15,981,981,2735
2226,16,113,113,2848
2227,1,2788,2788,2788
2227,2,458,458,3246
2227,3,512,512,3758
2227,4,361,361,4119
2227,13,58,58,4177
2227,14,1217,1217,5394
2227,15,622,622,6016
2227,16,88,88,6104
2228,9,112,112,112
2228,5,155,43,155
2228,10,826,783,938
2228,6,1008,225,1163
2228,11,322,97,1260
2228,7,713,616,1876
2228,6,230,230,2106
2228,7,175,175,2281
2228,10,1373,352,2633
2228,1,2889,256,2889
2228,11,619,363,3252
2228,8,1034,63,3315
2228,2,1390,964,4279
2228,3,900,900,5179
2228,4,2279,2279,7458
2228,12,4505,299,7757
2228,13,2176,2176,9933
2228,14,771,771,10704
2228,15,695,695,11399
2228,16,138,138,11537
2229,5,623,623,623
2229,1,1650,1027,1650
2229,2,971,971,2621
2229,3,544,544,3165
2229,2,408,408,3573
2229,6,3365,415,3988
2229,3,1192,777,4765
2229,7,968,191,4956
2229,8,1225,1225,6181
2229,4,6492,5076,11257
2229,13,981,981,12238
2229,14,542,542,12780
2229,15,1159,1159,13939
2229,16,1935,1935,15874
2230,5,262,262,262
2230,1,295,33,295
2230,2,652,652,947
2230,3,388,388,1335
2230,6,1162,89,1424
2230,7,226,226,1650
2230,2,493,178,1828
2230,3,642,642,2470
2230,8,1416,596,3066
2230,4,2033,1437,4503
2230,13,1213,1213,5716
2230,14,109,109,5825
2230,15,195,195,6020
2230,14,1213,1213,7233
2230,15,743,743,7976
2230,16,1373,1373,9349
2231,5,581,581,581
2231,1,1005,424,1005
2231,6,753,329,1334
2231,7,635,635,1969
2231,2,1166,202,2171
2231,3,521,521,2692
2231,2,370,370,3062
2231,8,1490,397,3459
2231,3,932,535,3994
2231,4,1631,1631,5625
2231,13,620,620,6245
2231,14,575,575,6820
2231,15,798,798,7618
2231,16,974,974,8592
2232,5,385,385,385
2232,6,761,761,1146
2232,1,1728,582,1728
2232,2,109,109,1837
2232,7,1149,458,2295
2232,3,538,80,2375
2232,6,453,373,2748
2232,7,510,510,3258
2232,2,932,49,3307
2232,3,495,495,3802
2232,8,29400,28856,32658
2232,4,32160,3304,35962
2232,13,1200,1200,37162
2232,14,866,866,38028
2232,15,666,666,38694
2232,14,806,806,39500
2232,15,657,657,40157
2232,16,892,892,41049
2233,5,22,22,22
2233,9,38,16,38
2233,1,92,54,92
2233,10,110,56,148
2233,2,137,81,229
2233,6,327,120,349
2233,7,250,250,599
2233,11,613,162,761
2233,3,736,204,965
2233,12,435,231,1196
2233,8,746,149,1345
2233,4,3343,2963,4308
2233,13,151,151,4459
2233,14,607,607,5066
2233,15,2071,2071,7137
2233,14,1032,1032,8169
2233,15,1241,1241,9410
2233,16,4840,4840,14250
2234,5,75,75,75
2234,9,283,208,283
2234,6,719,511,794
2234,7,945,945,1739
2234,1,1894,155,1894
2234,8,301,146,2040
2234,10,1904,147,2187
2234,11,1169,1169,3356
2234,12,410,410,3766
2234,2,1991,119,3885
2234,3,893,893,4778
2234,4,2396,2396,7174
2234,13,420,420,7594
2234,14,239,239,7833
2234,15,809,809,8642
2234,14,1767,1767,10409
2234,15,281,281,10690
2234,16,1381,1381,12071
2235,1,661,661,661
2235,2,598,598,1259
2235,3,343,343,1602
2235,4,547,547,2149
2235,13,370,370,2519
2235,14,732,732,3251
2235,15,118,118,3369
2235,16,31967,31967,35336
2236,1,639,639,639
2236,9,675,36,675
2236,5,759,84,759
2236,2,304,184,943
2236,6,519,335,1278
2236,10,736,133,1411
2236,3,644,176,1587
2236,7,936,627,2214
2236,11,894,91,2305
2236,4,728,10,2315
2236,12,2849,2839,5154
2236,8,4057,1117,6271
2236,13,234,234,6505
2236,14,601,601,7106
2236,15,433,433,7539
2236,16,1638,1638,9177
2237,1,47,47,47
2237,2,1141,1141,1188
2237,3,862,862,2050
2237,4,91,91,2141
2237,13,6026,6026,8167
2237,14,197,197,8364
2237,15,589,589,8953
2237,14,530,530,9483
2237,15,214,214,9697
2237,16,560,560,10257
2238,1,5493,5493,5493
2238,2,514,514,6007
2238,3,142,142,6149
2238,4,681,681,6830
2238,13,353,353,7183
2238,14,675,675,7858
2238,15,987,987,8845
2238,14,3623,3623,12468
2238,15,560,560,13028
2238,16,72820,72820,85848
2239,5,115,115,115
2239,1,151,36,151
2239,6,181,145,296
2239,7,570,570,866
2239,8,77,77,943
2239,2,907,115,1058
2239,3,2718,2718,3776
2239,4,3393,3393,7169
2239,13,533,533,7702
2239,14,680,680,8382
2239,15,176,176,8558
2239,14,551,551,9109
2239,15,546,546,9655
2239,16,755,755,10410
2240,1,590,590,590
2240,2,170,170,760
2240,3,152,152,912
2240,4,95,95,1007
2240,13,322,322,1329
2240,14,639,639,1968
2240,15,175,175,2143
2240,14,358,358,2501
2240,15,360,360,2861
2240,16,9069,9069,11930
2241,1,3050,3050,3050
2241,2,362,362,3412
2241,3,508,508,3920
2241,4,457,457,4377
2241,13,27,27,4404
2241,14,378,378,4782
2241,15,302,302,5084
2241,16,786,786,5870
2242,1,5730,5730,5730
2242,2,244,244,5974
2242,3,199,199,6173
2242,2,1432,1432,7605
2242,3,945,945,8550
2242,4,800,800,9350
2242,13,1267,1267,10617
2242,14,546,546,11163
2242,15,2117,2117,13280
2242,16,658,658,13938
2243,1,100,100,100
2243,5,138,38,138
2243,6,153,153,291
2243,7,189,189,480
2243,2,1103,723,1203
2243,6,1494,771,1974
2243,3,1014,243,2217
2243,4,4,4,2221
2243,7,794,547,2768
2243,8,1519,1519,4287
2243,13,1251,1251,5538
2243,14,2510,2510,8048
2243,15,336,336,8384
2243,16,1981,1981,10365
2244,1,94,94,94
2244,2,277,277,371
2244,3,234,234,605
2244,4,2814,2814,3419
2244,13,41,41,3460
2244,14,220,220,3680
2244,15,219,219,3899
2244,16,98,98,3997
2245,1,258,258,258
2245,5,834,576,834
2245,6,1990,1990,2824
2245,2,2621,55,2879
2245,3,906,906,3785
2245,7,993,32,3817
2245,4,209,177,3994
2245,6,417,240,4234
2245,7,348,348,4582
2245,8,517,517,5099
2245,13,3623,3623,8722
2245,14,279,279,9001
2245,15,515,515,9516
2245,14,1836,1836,11352
2245,15,806,806,12158
2245,16,1115,1115,13273
2246,5,154,154,154
2246,1,328,174,328
2246,6,189,15,343
2246,2,270,255,598
2246,3,346,346,944
2246,7,680,79,1023
2246,9,1689,666,1689
2246,8,912,246,1935
2246,4,1464,473,2408
2246,10,723,4,2412
2246,11,423,423,2835
2246,12,2415,2415,5250
2246,13,5557,5557,10807
2246,14,140,140,10947
2246,15,581,581,11528
2246,14,439,439,11967
2246,15,516,516,12483
2246,16,819,819,13302
2247,1,5902,5902,5902
2247,2,5195,5195,11097
2247,3,1119,1119,12216
2247,4,2364,2364,14580
2247,13,507,507,15087
2247,14,409,409,15496
2247,15,1394,1394,16890
2247,16,4219,4219,21109
2248,1,572,572,572
2248,2,274,274,846
2248,3,850,850,1696
2248,4,239,239,1935
2248,5,4426,2491,4426
2248,6,571,571,4997
2248,7,979,979,5976
2248,6,437,437,6413
2248,7,396,396,6809
2248,8,317,317,7126
2248,13,1211,1211,8337
2248,14,2138,2138,10475
2248,15,1099,1099,11574
2248,16,9390,9390,20964
2249,1,10,10,10
2249,5,84,74,84
2249,2,91,17,101
2249,6,234,217,318
2249,3,266,49,367
2249,4,98,98,465
2249,7,150,3,468
2249,8,102,102,570
2249,13,9050,9050,9620
2249,14,1553,1553,11173
2249,15,1161,1161,12334
2249,14,1619,1619,13953
2249,15,980,980,14933
2249,16,449,449,15382
2250,1,788,788,788
2250,2,306,306,1094
2250,3,200,200,1294
2250,4,4228,4228,5522
2250,13,107,107,5629
2250,14,371,371,6000
2250,15,2403,2403,8403
2250,16,1119,1119,9522
2251,1,2097,2097,2097
2251,2,827,827,2924
2251,3,1215,1215,4139
2251,4,3950,3950,8089
2251,13,1812,1812,9901
2251,14,783,783,10684
2251,15,264,264,10948
2251,16,21887,21887,32835
2252,1,26,26,26
2252,2,190,190,216
2252,3,143,143,359
2252,4,2038,2038,2397
2252,13,189,189,2586
2252,14,744,744,3330
2252,15,159,159,3489
2252,16,287,287,3776
2253,5,1,1,1
2253,1,48,47,48
2253,2,104,104,152
2253,6,192,41,193
2253,3,215,174,367
2253,7,202,28,395
2253,4,69,41,436
2253,8,3023,2982,3418
2253,13,605,605,4023
2253,14,1116,1116,5139
2253,15,334,334,5473
2253,14,429,429,5902
2253,15,338,338,6240
2253,16,5657,5657,11897
2254,1,1793,1793,1793
2254,2,966,966,2759
2254,3,1181,1181,3940
2254,2,720,720,4660
2254,3,340,340,5000
2254,4,5975,5975,10975
2254,13,1481,1481,12456
2254,14,218,218,12674
2254,15,575,575,13249
2254,14,378,378,13627
2254,15,99,99,13726
2254,16,1163,1163,14889
2255,1,13,13,13
2255,2,443,443,456
2255,5,890,434,890
2255,6,401,401,1291
2255,3,1010,175,1466
2255,7,520,345,1811
2255,4,5423,5078,6889
2255,8,8253,3175,10064
2255,13,174,174,10238
2255,14,1017,1017,11255
2255,15,896,896,12151
2255,14,1392,1392,13543
2255,15,103,103,13646
2255,16,5143,5143,18789
2256,5,44,44,44
2256,1,162,118,162
2256,6,366,248,410
2256,9,551,141,551
2256,7,636,495,1046
2256,8,58,58,1104
2256,2,1285,343,1447
2256,10,1017,121,1568
2256,11,609,609,2177
2256,3,883,153,2330
2256,12,242,89,2419
2256,2,607,518,2937
2256,3,583,583,3520
2256,4,187,187,3707
2256,13,1679,1679,5386
2256,14,148,148,5534
2256,15,535,535,6069
2256,14,548,548,6617
2256,15,712,712,7329
2256,16,1327,1327,8656
2257,5,63,63,63
2257,1,176,113,176
2257,2,437,437,613
2257,6,1019,469,1082
2257,3,944,475,1557
2257,7,853,378,1935
2257,2,1128,750,2685
2257,3,862,862,3547
2257,4,1550,1550,5097
2257,8,5630,2468,7565
2257,13,3052,3052,10617
2257,14,1718,1718,12335
2257,15,639,639,12974
2257,16,12848,12848,25822
2258,1,679,679,679
2258,2,697,697,1376
2258,3,942,942,2318
2258,4,1875,1875,4193
2258,13,1214,1214,5407
2258,14,2733,2733,8140
2258,15,395,395,8535
2258,16,7131,7131,15666
2259,5,605,605,605
2259,6,527,527,1132
2259,7,990,990,2122
2259,8,420,420,2542
2259,1,2691,149,2691
2259,9,2758,67,2758
2259,10,155,155,2913
2259,11,422,422,3335
2259,12,2425,2425,5760
2259,2,3667,598,6358
2259,3,1180,1180,7538
2259,4,101,101,7639
2259,13,641,641,8280
2259,14,573,573,8853
2259,15,420,420,9273
2259,16,30420,30420,39693
2260,1,23,23,23
2260,2,196,196,219
2260,3,194,194,413
2260,4,67,67,480
2260,13,849,849,1329
2260,14,2324,2324,3653
2260,15,460,460,4113
2260,14,1104,1104,5217
2260,15,506,506,5723
2260,16,1592,1592,7315
2261,1,153,153,153
2261,2,652,652,805
2261,3,125,125,930
2261,2,550,550,1480
2261,3,731,731,2211
2261,4,1221,1221,3432
2261,13,990,990,4422
2261,14,960,960,5382
2261,15,798,798,6180
2261,14,653,653,6833
2261,15,384,384,7217
2261,14,296,296,7513
2261,15,567,567,8080
2261,16,357,357,8437
2262,9,40,40,40
2262,5,182,142,182
2262,10,663,521,703
2262,6,1196,675,1378
2262,11,684,9,1387
2262,1,1727,340,1727
2262,2,268,268,1995
2262,7,817,200,2195
2262,12,1362,554,2749
2262,3,821,67,2816
2262,2,2706,2706,5522
2262,3,635,635,6157
2262,4,4885,4885,11042
2262,8,10362,1515,12557
2262,13,37201,37201,49758
2262,14,857,857,50615
2262,15,736,736,51351
2262,16,1028,1028,52379
2263,5,143,143,143
2263,9,211,68,211
2263,6,188,120,331
2263,10,618,498,829
2263,11,160,160,989
2263,7,1288,630,1619
2263,8,39,39,1658
2263,10,760,91,1749
2263,11,780,780,2529
2263,12,310,310,2839
2263,1,37063,34224,37063
2263,2,1016,1016,38079
2263,3,1029,1029,39108
2263,4,2,2,39110
2263,13,192,192,39302
2263,14,1022,1022,40324
2263,15,335,335,40659
2263,16,2204,2204,42863
2264,1,262,262,262
2264,2,137,137,399
2264,3,89,89,488
2264,9,957,469,957
2264,10,340,340,1297
2264,5,1334,37,1334
2264,11,133,96,1430
2264,12,120,120,1550
2264,6,332,116,1666
2264,4,1287,109,1775
2264,7,706,597,2372
2264,6,599,599,2971
2264,7,560,560,3531
2264,8,322,322,3853
2264,13,160,160,4013
2264,14,779,779,4792
2264,15,185,185,4977
2264,14,1592,1592,6569
2264,15,1108,1108,7677
2264,16,1977,1977,9654
2265,9,79,79,79
2265,10,466,466,545
2265,5,559,14,559
2265,11,573,559,1118
2265,12,62,62,1180
2265,6,2254,1633,2813
2265,7,562,562,3375
2265,1,4262,887,4262
2265,2,1150,1150,5412
2265,3,675,675,6087
2265,4,793,793,6880
2265,8,25583,22078,28958
2265,13,1515,1515,30473
2265,14,730,730,31203
2265,15,440,440,31643
2265,16,8344,8344,39987
2266,9,337,337,337
2266,10,220,220,557
2266,11,1069,1069,1626
2266,12,1,1,1627
2266,1,1728,101,1728
2266,2,1466,1466,3194
2266,3,727,727,3921
2266,5,3942,21,3942
2266,6,838,838,4780
2266,7,370,370,5150
2266,8,1054,1054,6204
2266,4,2621,338,6542
2266,13,2215,2215,8757
2266,14,623,623,9380
2266,15,940,940,10320
2266,16,1177,1177,11497
2267,5,115,115,115
2267,1,348,233,348
2267,2,900,900,1248
2267,3,948,948,2196
2267,4,53,53,2249
2267,6,3115,981,3230
2267,7,3024,3024,6254
2267,8,268,268,6522
2267,9,10025,3503,10025
2267,10,304,304,10329
2267,11,1626,1626,11955
2267,12,93,93,12048
2267,13,4180,4180,16228
2267,14,712,712,16940
2267,15,253,253,17193
2267,16,8750,8750,25943
2268,1,5,5,5
2268,2,542,542,547
2268,3,528,528,1075
2268,4,133,133,1208
2268,13,556,556,1764
2268,14,1686,1686,3450
2268,15,1293,1293,4743
2268,16,121,121,4864
2269,1,3618,3618,3618
2269,2,281,281,3899
2269,3,501,501,4400
2269,2,327,327,4727
2269,3,709,709,5436
2269,4,37,37,5473
2269,13,2799,2799,8272
2269,14,250,250,8522
2269,15,801,801,9323
2269,14,726,726,10049
2269,15,219,219,10268
2269,16,14,14,10282
2270,1,93,93,93
2270,5,177,84,177
2270,6,90,90,267
2270,7,132,132,399
2270,2,345,39,438
2270,8,231,192,630
2270,3,646,454,1084
2270,9,2107,1023,2107
2270,10,439,439,2546
2270,11,193,193,2739
2270,4,1951,296,3035
2270,10,620,324,3359
2270,11,240,240,3599
2270,12,870,870,4469
2270,13,2419,2419,6888
